,gNB0,P0,gNB1,P1,gNB2,P2,gNB3,P3
1871,-100.0,-55.1,-101.0,-54.0,-100.0,-57.8,-100.0,-59.2
1872,-101.0,-58.8,-101.0,-53.4,-100.0,-55.2,-100.0,-60.0
1873,-101.0,-57.6,-101.0,-53.5,-101.0,-54.8,0.0,-inf
1874,-101.0,-55.3,-101.0,-54.4,-101.0,-53.7,-101.0,-60.2
1875,-102.0,-53.2,-103.0,-55.3,-102.0,-52.6,0.0,-inf
1876,-102.0,-52.7,-102.0,-56.0,-101.0,-53.4,-101.0,-59.2
1877,-102.0,-52.7,-102.0,-56.9,-101.0,-54.1,-101.0,-59.6
1878,-102.0,-53.3,-102.0,-56.7,-102.0,-54.0,-101.0,-61.0
1879,-102.0,-54.2,-102.0,-55.6,-102.0,-55.1,-102.0,-60.1
1880,0.0,-inf,-104.0,-55.1,-103.0,-56.9,-103.0,-59.5
1881,0.0,-inf,-103.0,-54.7,-102.0,-57.4,-102.0,-59.4
1882,0.0,-inf,-103.0,-53.8,-103.0,-55.5,0.0,-inf
1883,0.0,-inf,-103.0,-53.5,-103.0,-55.7,-102.0,-61.0
1884,0.0,-inf,-103.0,-54.3,-103.0,-54.8,0.0,-inf
1885,-103.0,-54.0,-104.0,-55.1,-103.0,-52.6,-103.0,-59.2
1886,-104.0,-53.2,-104.0,-55.8,-103.0,-53.9,0.0,-inf
1887,-104.0,-52.6,-104.0,-57.0,-103.0,-54.6,-103.0,-60.0
1888,-104.0,-54.4,-104.0,-56.3,-104.0,-55.2,0.0,-inf
1889,-105.0,-56.1,-104.0,-54.4,-104.0,-57.6,-104.0,-60.2
1890,-105.0,-55.8,-105.0,-55.1,-104.0,-58.0,-104.0,-59.6
1891,-104.0,-56.0,-105.0,-53.9,-104.0,-55.2,0.0,-inf
1892,-105.0,-56.1,-105.0,-54.7,-104.0,-54.4,-104.0,-59.7
1893,-105.0,-52.5,-105.0,-56.2,-105.0,-53.8,0.0,-inf
1894,-105.0,-54.8,-105.0,-55.4,-105.0,-55.1,-105.0,-59.9
1895,-106.0,-55.8,-106.0,-54.8,-105.0,-58.1,-105.0,-59.4
1896,-105.0,-56.2,-106.0,-53.8,-105.0,-56.3,-105.0,-59.7
1897,-106.0,-55.8,-106.0,-54.5,-105.0,-54.4,0.0,-inf
1898,-106.0,-52.5,-106.0,-56.6,-106.0,-53.6,-105.0,-60.9
1899,-106.0,-55.5,-106.0,-55.1,-106.0,-55.5,0.0,-inf
1900,-107.0,-55.6,-107.0,-54.9,-106.0,-58.3,-106.0,-59.4
1901,-106.0,-56.1,-107.0,-53.8,-106.0,-55.9,-106.0,-59.2
1902,-107.0,-56.6,-107.0,-53.5,-106.0,-54.4,-106.0,-60.1
1903,-107.0,-52.9,-107.0,-55.5,-107.0,-53.7,-107.0,-61.3
1904,-107.0,-55.3,-107.0,-55.3,-107.0,-57.1,-107.0,-59.8
1905,-108.0,-56.5,-108.0,-54.8,-107.0,-56.3,-107.0,-59.5
1906,-108.0,-54.5,-108.0,-54.5,-107.0,-53.3,0.0,-inf
1907,-108.0,-56.0,-108.0,-56.4,-108.0,-55.1,-107.0,-59.9
1908,-108.0,-57.2,-108.0,-53.6,-108.0,-53.8,0.0,-inf
1909,-108.0,-54.3,-108.0,-55.5,-108.0,-55.7,-108.0,-60.3
1910,-108.0,-56.1,-109.0,-54.9,-108.0,-55.9,-108.0,-59.7
1911,-109.0,-52.5,-109.0,-56.3,-108.0,-54.9,-108.0,-59.3
1912,-109.0,-58.6,-109.0,-53.5,-108.0,-54.4,-108.0,-59.7
1913,-109.0,-55.3,-109.0,-56.0,-109.0,-55.2,-108.0,-61.2
1914,-109.0,-54.7,-109.0,-54.6,-109.0,-53.0,-109.0,-60.3
1915,-110.0,-55.4,-110.0,-55.1,-109.0,-58.0,-109.0,-59.5
1916,-110.0,-53.9,-110.0,-55.5,-109.0,-53.2,-109.0,-59.2
1917,-110.0,-57.7,-110.0,-54.6,-110.0,-55.4,-109.0,-59.8
1918,-110.0,-55.8,-110.0,-54.2,-110.0,-54.0,-109.0,-61.4
1919,-110.0,-54.9,-110.0,-55.5,-110.0,-56.1,0.0,-inf
1920,-111.0,-56.1,-111.0,-55.1,-110.0,-56.5,-110.0,-59.2
1921,-111.0,-53.5,-111.0,-55.2,-110.0,-53.1,0.0,-inf
1922,-111.0,-55.3,-111.0,-56.5,-110.0,-55.1,-110.0,-60.1
1923,-111.0,-58.9,-111.0,-53.8,-110.0,-56.3,0.0,-inf
1924,-112.0,-56.2,-111.0,-54.3,-111.0,-55.1,-111.0,-60.1
1925,-111.0,-53.4,-112.0,-55.1,-111.0,-52.7,0.0,-inf
1926,-112.0,-52.7,-112.0,-55.8,-111.0,-53.2,0.0,-inf
1927,-112.0,-52.3,-112.0,-56.8,-111.0,-54.4,-111.0,-59.8
1928,-112.0,-52.4,-112.0,-56.1,-112.0,-54.0,0.0,-inf
1929,-112.0,-53.9,-112.0,-54.5,-112.0,-52.9,-112.0,-59.9
1930,-112.0,-54.9,-113.0,-54.9,-112.0,-54.6,-112.0,-59.6
1931,-112.0,-56.6,-113.0,-53.9,-112.0,-56.9,-112.0,-59.4
