,gNB0,P0,gNB1,P1,gNB2,P2,gNB3,P3
353,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
354,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
355,0.0,-inf,0.0,-inf,-193.0,-57.4,0.0,-inf
356,0.0,-inf,0.0,-inf,-193.0,-57.3,0.0,-inf
357,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
358,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
359,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
360,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
361,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
362,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
363,0.0,-inf,0.0,-inf,-197.0,-57.6,0.0,-inf
364,0.0,-inf,0.0,-inf,-197.0,-58.0,0.0,-inf
365,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
366,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
